Metric,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,54,59,54,71,63
Inventory Days,131,170,171,132,161
Days Payable,50,54,36,46,39
Cash Conversion Cycle,135,175,189,157,185
Working Capital Days,53,27,31,22,36
ROCE %,,11%,9%,9%,12%
