Metric,Mar 2024,Mar 2025,Mar 2026
Debtor Days,80,76,80
Inventory Days,24,41,41
Days Payable,30,18,12
Cash Conversion Cycle,74,99,109
Working Capital Days,26,68,80
ROCE %,,35%,20%
