Metric,Mar 2024,Mar 2025,Mar 2026
Debtor Days,53,54,53
Inventory Days,43,44,43
Days Payable,84,76,78
Cash Conversion Cycle,12,22,18
Working Capital Days,28,37,30
ROCE %,,28%,26%
