Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,88,71,97,100,104,78,72,94
Inventory Days,,,,,,,,
Days Payable,,,,,,,,
Cash Conversion Cycle,88,71,97,100,104,78,72,94
Working Capital Days,-15,-14,-14,12,-4,198,227,21
ROCE %,,-4%,-6%,3%,10%,17%,17%,14%
