Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020
Debtor Days,97,93,104,112,79
Inventory Days,,,,,
Days Payable,,,,,
Cash Conversion Cycle,97,93,104,112,79
Working Capital Days,39,47,49,52,31
ROCE %,,35%,28%,15%,-8%
