Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,234,73,162,79,140,130
Inventory Days,110,76,90,98,177,193
Days Payable,275,93,199,101,133,171
Cash Conversion Cycle,68,57,54,76,184,152
Working Capital Days,88,43,79,88,81,38
ROCE %,,17%,15%,20%,-6%,-15%
