Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,156,140,172,182,178,189
Inventory Days,906,1009,1042,1055,1085,2067
Days Payable,986,748,599,396,459,536
Cash Conversion Cycle,77,401,615,840,804,1720
Working Capital Days,-11,4,120,283,215,304
ROCE %,,22%,16%,21%,12%,12%
