Metric,Mar 2024,Mar 2025,Mar 2026
Debtor Days,53,31,36
Inventory Days,88,104,97
Days Payable,39,11,6
Cash Conversion Cycle,102,123,126
Working Capital Days,51,108,111
ROCE %,,19%,21%
