Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,91,100,76,63,86,81,105
Inventory Days,146,135,146,150,148,112,47
Days Payable,458,427,310,332,393,393,187
Cash Conversion Cycle,-222,-192,-88,-119,-160,-200,-35
Working Capital Days,8,-1,5,10,12,65,63
ROCE %,,19%,20%,23%,23%,20%,14%
