Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,126.77,128.30,113.35,95.35,104.18,135.48,128.33,169.60
Inventory Days,278.70,324.27,292.07,460.58,505.42,509.82,749.69,826.25
Days Payable,83.02,77.85,65.78,68.34,83.81,59.73,102.74,141.21
Cash Conversion Cycle,322.44,374.73,339.64,487.60,525.78,585.57,775.28,854.64
Working Capital Days,224.81,356.83,264.19,288.87,336.10,388.14,453.72,525.81
ROCE %,,2.80%,1.19%,0.78%,0.05%,-0.25%,0.12%,1.71%
