Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,13,22,41,30
Inventory Days,311,332,312,278
Days Payable,152,104,66,42
Cash Conversion Cycle,172,250,287,266
Working Capital Days,21,40,117,107
ROCE %,,33%,21%,16%
