Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2025,Mar 2026
Debtor Days,96,144,158,132,141,185
Inventory Days,351,165,235,209,135,94
Days Payable,77,66,113,108,81,79
Cash Conversion Cycle,370,242,280,232,195,199
Working Capital Days,158,146,137,123,116,144
ROCE %,,19%,17%,17%,,21%
