Metric,Mar 2024,Mar 2025,Mar 2026
Debtor Days,57,59,59
Inventory Days,244,218,226
Days Payable,102,79,93
Cash Conversion Cycle,200,199,192
Working Capital Days,165,86,179
ROCE %,,10%,12%
