Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,66,30,104,54
Inventory Days,53,92,74,102
Days Payable,48,40,45,44
Cash Conversion Cycle,70,81,133,111
Working Capital Days,9,58,104,48
ROCE %,,37%,21%,18%
