Metric,Mar 2024,Mar 2025,Mar 2026
Debtor Days,102,65,71
Inventory Days,,,
Days Payable,,,
Cash Conversion Cycle,102,65,71
Working Capital Days,-42,53,97
ROCE %,,22%,19%
