Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,0,0,0,0,0,0,0,0
Inventory Days,,,,,,,,
Days Payable,,,,,,,,
Cash Conversion Cycle,0,0,0,0,0,0,0,0
Working Capital Days,198,-58,137,364,433,363,389,237
ROCE %,,62%,64%,43%,26%,30%,35%,18%
