Metric,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,50,46,37,35,40,36,36,32,49
Inventory Days,40,42,55,58,71,58,61,61,49
Days Payable,100,79,77,92,100,81,96,97,122
Cash Conversion Cycle,-11,9,16,1,12,13,1,-3,-24
Working Capital Days,-2,-14,6,-2,-102,-7,-15,-16,36
ROCE %,,39%,35%,35%,22%,16%,16%,19%,18%
