Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2024,Mar 2025,Mar 2026
Debtor Days,72,46,47,29,29,34
Inventory Days,125,31,47,102,94,114
Days Payable,46,20,39,85,77,90
Cash Conversion Cycle,151,57,54,46,46,58
Working Capital Days,44,18,43,-3,20,14
ROCE %,,22%,31%,,7%,2%
