Metric,Mar 2024,Mar 2025,Mar 2026
Debtor Days,63,61,90
Inventory Days,92,92,74
Days Payable,45,46,59
Cash Conversion Cycle,110,107,105
Working Capital Days,24,25,16
ROCE %,,22%,19%
