Metric,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,38,32,233,27,23
Inventory Days,,,,,
Days Payable,,,,,
Cash Conversion Cycle,38,32,233,27,23
Working Capital Days,11,-279,170,27,-399
ROCE %,,11%,1%,5%,5%
