Metric,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,86.73,70.58,74.06,66.83,60.98,78.92,102.06,130.13,138.73
Inventory Days,,,,,,,,,
Days Payable,,,,,,,,,
Cash Conversion Cycle,86.73,70.58,74.06,66.83,60.98,78.92,102.06,130.13,138.73
Working Capital Days,-50.78,18.70,6.52,18.06,-27.27,6.01,34.27,39.50,44.01
ROCE %,,11.72%,13.17%,18.42%,28.37%,25.28%,30.21%,15.41%,21.77%
