Metric,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,114,89,127,219,150
Inventory Days,148,271,76,26,37
Days Payable,110,408,188,157,131
Cash Conversion Cycle,152,-48,15,88,56
Working Capital Days,136,84,69,154,88
ROCE %,,24%,22%,18%,15%
