Metric,Mar 2018,Mar 2019,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,147,140,166,194,170,186
Inventory Days,61,54,43,39,33,22
Days Payable,137,145,56,73,124,75
Cash Conversion Cycle,72,49,154,160,79,134
Working Capital Days,44,49,95,99,75,51
ROCE %,,18%,,32%,38%,22%
