Metric,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,264,123,144,100,151,181,181,183,210
Inventory Days,,,,,,,,,
Days Payable,,,,,,,,,
Cash Conversion Cycle,264,123,144,100,151,181,181,183,210
Working Capital Days,306,199,154,80,155,218,222,160,509
ROCE %,,15%,13%,16%,10%,9%,9%,10%,7%
