Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,92,136,136,220
Inventory Days,3,2,4,7
Days Payable,142,204,226,248
Cash Conversion Cycle,-47,-66,-86,-21
Working Capital Days,55,32,58,80
ROCE %,,18%,20%,15%
