Metric,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,47,106,105,132,192
Inventory Days,936,858,1312,,180
Days Payable,400,451,837,,100
Cash Conversion Cycle,583,514,580,132,272
Working Capital Days,75,108,72,67,151
ROCE %,,13%,24%,23%,16%
