Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,144,66,35,33,73,91
Inventory Days,0,1201,975,954,744,881
Days Payable,,203,228,205,210,251
Cash Conversion Cycle,144,1065,782,781,608,722
Working Capital Days,203,152,78,61,74,85
ROCE %,,4%,5%,5%,5%,5%
