Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,0.22,2.61,2.74,4.10
Inventory Days,,,,
Days Payable,,,,
Cash Conversion Cycle,0.22,2.61,2.74,4.10
Working Capital Days,0.54,-43.46,-44.11,-58.37
ROCE %,,41.64%,26.09%,-0.11%
