Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,,365,122,0,0,0,0
Inventory Days,,,617252,,,-547235,
Days Payable,,,50954,,,,
Cash Conversion Cycle,,365,566419,0,0,-547235,0
Working Capital Days,,1698162,1815510,4582,91668,510635,-0
ROCE %,,-2%,-0%,2%,-2%,-1%,22%
