Metric,Mar 2024,Mar 2025,Mar 2026
Debtor Days,115,135,139
Inventory Days,246,,96
Days Payable,234,,8
Cash Conversion Cycle,127,135,226
Working Capital Days,114,194,235
ROCE %,,15%,17%
