Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,6.00,39.25,63.76,13.74
Inventory Days,,,,2893.27
Days Payable,,,,4689.04
Cash Conversion Cycle,6.00,39.25,63.76,-1782.03
Working Capital Days,-590.22,-2367.92,-1751.08,-2023.93
ROCE %,,-0.19%,-0.35%,0.10%
