Metric,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,68,44,56,65,47,45,51,58,61
Inventory Days,38,33,46,61,40,44,60,73,72
Days Payable,54,60,49,52,34,32,39,54,48
Cash Conversion Cycle,51,17,54,74,53,57,71,78,85
Working Capital Days,32,7,29,41,31,25,28,16,21
ROCE %,,17%,16%,12%,14%,12%,11%,13%,12%
