Metric,Mar 2023,Mar 2024,Mar 2025
Debtor Days,66,47,96
Inventory Days,180,413,226
Days Payable,164,232,139
Cash Conversion Cycle,82,228,183
Working Capital Days,-44,51,45
ROCE %,,16%,25%
