Metric,Mar 2009,Mar 2011,Mar 2012,Mar 2016,Mar 2017
Debtor Days,91,26,24,34,25
Inventory Days,,,,,
Days Payable,,,,,
Cash Conversion Cycle,91,26,24,34,25
Working Capital Days,403,-402,-1105,-114,-795
ROCE %,,,-0%,,4%
