Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,29,28,48,87,82,47
Inventory Days,29,60,108,108,132,132
Days Payable,14,16,27,29,15,21
Cash Conversion Cycle,44,72,130,166,199,158
Working Capital Days,-292,-130,45,70,186,102
ROCE %,,13%,27%,31%,21%,22%
