Metric,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,42,16,51,56,105
Inventory Days,0,0,0,0,8
Days Payable,,,,,23
Cash Conversion Cycle,42,16,51,56,90
Working Capital Days,-157,-67,-27,48,113
ROCE %,,14%,9%,5%,2%
