Metric,Mar 2024,Mar 2025,Mar 2026
Debtor Days,38,36,34
Inventory Days,115,104,117
Days Payable,70,64,60
Cash Conversion Cycle,84,76,90
Working Capital Days,58,52,62
ROCE %,,22%,19%
