Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,35,41,49,61,59,52,57,51,50,51,45,47
Inventory Days,151,189,168,150,147,189,119,122,127,111,126,97
Days Payable,120,144,121,102,112,88,66,78,70,61,69,56
Cash Conversion Cycle,65,87,96,108,94,152,110,94,107,101,102,88
Working Capital Days,-0,17,31,43,41,57,51,36,45,47,42,42
ROCE %,33%,34%,31%,25%,23%,18%,21%,24%,20%,21%,17%,23%
