Metric,Mar 2024,Mar 2025,Mar 2026
Debtor Days,98.22,115.15,98.43
Inventory Days,4.05,3.09,13.79
Days Payable,139.57,107.39,88.83
Cash Conversion Cycle,-37.29,10.85,23.39
Working Capital Days,26.71,23.20,26.24
ROCE %,,30.09%,10.78%
