Metric,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,56,50,55,50,48
Inventory Days,152,105,106,99,93
Days Payable,86,87,106,109,103
Cash Conversion Cycle,121,68,55,40,38
Working Capital Days,27,21,19,2,-2
ROCE %,,23%,26%,27%,26%
