Metric,Mar 2024,Mar 2025,Mar 2026
Debtor Days,79,85,89
Inventory Days,289,272,324
Days Payable,61,66,59
Cash Conversion Cycle,307,291,354
Working Capital Days,52,52,67
ROCE %,,15%,14%
