Metric,Mar 2025,Mar 2026
Debtor Days,4197,2803
Inventory Days,154087,23535
Days Payable,8620,2879
Cash Conversion Cycle,149664,23460
Working Capital Days,-31846,-9129
ROCE %,,0%
