Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,303,78,51,33,97,156
Inventory Days,,,,,,
Days Payable,,,,,,
Cash Conversion Cycle,303,78,51,33,97,156
Working Capital Days,-4,25,-106,-158,-64,62
ROCE %,,61%,24%,23%,41%,31%
