Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,365.00,91.25,141.64,56.94,44.56,76.38,79.35,97.56,60.93,95.46,105.40
Inventory Days,,,,,,,,,,,
Days Payable,,,,,,,,,,,
Cash Conversion Cycle,365.00,91.25,141.64,56.94,44.56,76.38,79.35,97.56,60.93,95.46,105.40
Working Capital Days,1642.50,-60.19,68.78,-34.76,30.15,114.57,66.65,144.61,111.14,134.77,734.88
ROCE %,,-41.73%,-21.64%,-16.79%,-4.67%,6.17%,-18.02%,-20.90%,-19.56%,-12.95%,-10.56%
