Metric,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,58,28,22,23,23
Inventory Days,,,,,
Days Payable,,,,,
Cash Conversion Cycle,58,28,22,23,23
Working Capital Days,-48,-25,-33,-37,-4
ROCE %,,28%,12%,12%,12%
