Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,80,68,58,60,63,70
Inventory Days,109,110,98,90,106,52
Days Payable,135,83,86,94,80,89
Cash Conversion Cycle,54,96,69,56,88,33
Working Capital Days,60,87,59,47,70,44
ROCE %,,31%,34%,29%,29%,24%
