Metric,Mar 2006,Mar 2007,Mar 2008,Mar 2009,Mar 2010
Debtor Days,52,44,37,34,42
Inventory Days,141,123,117,93,102
Days Payable,152,149,108,140,130
Cash Conversion Cycle,41,19,46,-12,14
Working Capital Days,51,42,29,19,31
ROCE %,,33%,42%,39%,22%
