Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,164,301,338,214,294,141,465,496,637,521,682,438
Inventory Days,5038,9869,2870,3030,4744,5939,5728,5306,,,,3911
Days Payable,1872,4134,1054,964,1654,2389,2151,1984,,,,1608
Cash Conversion Cycle,3331,6036,2153,2279,3383,3691,4041,3818,637,521,682,2741
Working Capital Days,769,1244,1334,1049,1180,505,-5,-775,-3878,-6257,-12409,-9916
ROCE %,7%,-4%,-2%,-0%,-2%,-5%,-1%,0%,1%,-18%,-48%,
