Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,73,191,207,242,217,207,165,157,155,175
Inventory Days,347,,,,,,576,389,376,508
Days Payable,128,,,,,,131,58,152,232
Cash Conversion Cycle,292,191,207,242,217,207,610,488,379,452
Working Capital Days,-88,94,142,107,118,141,141,132,107,116
ROCE %,,19%,13%,8%,13%,13%,11%,10%,13%,20%
