Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,22,31,32,43,54,61,31,25,27,25,29,27
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,22,31,32,43,54,61,31,25,27,25,29,27
Working Capital Days,-82,-65,-10,-1,13,14,-3,635,638,591,451,332
ROCE %,39%,46%,44%,41%,35%,19%,21%,16%,19%,21%,25%,26%
