Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,30,31,34,28,35,33,36,38,31,28
Inventory Days,87,93,94,94,108,102,82,75,79,68
Days Payable,97,112,107,116,153,144,118,135,111,106
Cash Conversion Cycle,19,11,22,6,-10,-8,-1,-22,-1,-10
Working Capital Days,9,14,18,5,-9,-14,-7,-11,-2,19
ROCE %,,20%,13%,5%,13%,-4%,6%,10%,17%,20%
