Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024
Debtor Days,94,103,143,146
Inventory Days,1,1,1,2
Days Payable,49,49,105,197
Cash Conversion Cycle,46,54,39,-49
Working Capital Days,33,18,71,43
ROCE %,,14%,12%,34%
