Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,76,217,963,242,248,39,59,14,59,93,65,17
Inventory Days,,,,,,,1917,764,,,,
Days Payable,,,,,,,24,10,,,,
Cash Conversion Cycle,76,217,963,242,248,39,1952,768,59,93,65,17
Working Capital Days,1953,2873,5096,2451,2086,553,502,240,584,133,299,178
ROCE %,,7%,3%,5%,4%,5%,6%,4%,2%,5%,6%,12%
