Metric,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,57,36,46,4,24,101,86,131,109
Inventory Days,,,,,,,,,
Days Payable,,,,,,,,,
Cash Conversion Cycle,57,36,46,4,24,101,86,131,109
Working Capital Days,-73,-365,-92,3,-71,19,31,-34,-67
ROCE %,,24%,27%,30%,50%,55%,23%,25%,16%
