Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,88,96,94,137
Inventory Days,187,169,86,94
Days Payable,115,84,74,105
Cash Conversion Cycle,160,180,106,126
Working Capital Days,72,55,57,54
ROCE %,,12%,13%,16%
