Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,72,43,181,170,122,106,215,194,219,296,317,358
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,72,43,181,170,122,106,215,194,219,296,317,358
Working Capital Days,-71,-249,-1356,-617,-2170,-11297,-27797,-42478,-60032,-81876,-97056,-109011
ROCE %,5%,4%,-1%,-37%,-7%,-153%,,,,,,
