Metric,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,156,121,105,112,91,43,32,42,20
Inventory Days,,7272,7584,10012,,4839,4052,7032,1581
Days Payable,,520,511,716,,303,254,506,139
Cash Conversion Cycle,156,6873,7178,9409,91,4579,3830,6567,1462
Working Capital Days,425,347,278,326,583,411,388,376,334
ROCE %,,4%,2%,5%,10%,10%,10%,10%,8%
