Metric,Mar 2006,Mar 2007,Mar 2008
Debtor Days,49,46,30
Inventory Days,510,420,431
Days Payable,114,89,83
Cash Conversion Cycle,446,377,378
Working Capital Days,181,174,170
ROCE %,,18%,16%
