Metric,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,93.50,69.57,73.91,100.51,36.65,24.49,14.55,29.94,22.56
Inventory Days,,,,,,,,,
Days Payable,,,,,,,,,
Cash Conversion Cycle,93.50,69.57,73.91,100.51,36.65,24.49,14.55,29.94,22.56
Working Capital Days,12.39,-93.39,31.77,-3.85,-1.00,-184.59,-185.39,-85.35,-186.00
ROCE %,,46.10%,34.55%,15.39%,15.89%,-24.64%,-7.74%,22.28%,11.68%
