Metric,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,15,16,10,8,5
Inventory Days,98,142,162,132,123
Days Payable,13,16,11,20,16
Cash Conversion Cycle,100,142,161,120,112
Working Capital Days,57,70,70,48,43
ROCE %,,-5%,4%,-0%,2%
