Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,66,78,60,69,68,60,63,63,72,84
Inventory Days,114,135,121,156,161,123,86,84,118,114
Days Payable,109,96,85,92,103,83,84,76,121,108
Cash Conversion Cycle,71,116,96,132,125,100,64,71,69,89
Working Capital Days,9,52,64,62,69,53,43,48,21,23
ROCE %,,27%,22%,15%,10%,17%,37%,34%,21%,12%
