Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,850,245,209,134,106,175,129,104,53,50,60
Inventory Days,,,,383,,,,,,,
Days Payable,,,,455,,,,,,,
Cash Conversion Cycle,850,245,209,63,106,175,129,104,53,50,60
Working Capital Days,-12275,-218,-678,-182,-193,-407,-576,-175,-905,-438,-369
ROCE %,,2%,4%,4%,8%,10%,8%,8%,10%,9%,7%
