Metric,Mar 2006,Mar 2007,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015
Debtor Days,80,68,158,208,103,43,38,11,10,36
Inventory Days,50,28,31,71,71,71,48,36,118,96
Days Payable,1084,114,174,177,95,81,87,36,113,135
Cash Conversion Cycle,-954,-19,16,102,79,33,-0,11,15,-4
Working Capital Days,-449,4,6,55,22,-17,-9,-2,7,-9
ROCE %,,-6%,10%,2%,0%,18%,16%,7%,-4%,-23%
