Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,100,114,92,96
Inventory Days,60,51,35,46
Days Payable,49,17,20,18
Cash Conversion Cycle,111,148,107,124
Working Capital Days,79,92,64,76
ROCE %,,10%,5%,9%
